0.97336	5.661e-08	1.3701e-07	6.8616e-09	6.6694e-08	8.9459e-08	7.3417e-09	1.6002e-07	2.5768e-07	1.044e-08	5.5132e-08	8.6507e-08	6.3505e-09	9.5784e-08	2.4954e-07	6.5541e-09	2.3782e-07	9.6573e-07	4.8418e-08	7.2076e-08	1.2774e-07	7.244e-09	1.661e-08	4.5679e-08	1.7633e-09	9.3308e-08	2.4367e-07	8.0591e-09	5.2698e-08	8.5192e-08	6.1056e-09	3.4163e-07	3.2148e-07	7.6372e-09	7.5685e-07	1.0345e-06	1.5291e-08	1.535e-07	2.3857e-07	6.2359e-09	6.3345e-08	1.0209e-07	6.6203e-09	2.9292e-07	1.0299e-06	6.298e-09	6.38e-08	1.16e-07	6.49e-09	6.2661e-08	1.213e-07	6.8142e-09	5.4781e-08	1.3518e-07	6.7677e-09
0.97606	8.2199e-08	8.1691e-08	5.1514e-09	5.5216e-08	4.9122e-08	4.5977e-09	1.0489e-07	1.6525e-07	5.7738e-09	5.2336e-08	6.4309e-08	5.0716e-09	9.8323e-08	2.5779e-07	5.529e-09	5.2381e-07	1.5737e-06	4.8849e-08	6.3781e-08	6.7038e-08	5.2575e-09	1.4521e-08	1.5089e-08	2.2493e-09	6.474e-08	9.9981e-08	5.2496e-09	4.9026e-08	5.844e-08	4.8495e-09	3.2862e-07	4.7218e-07	6.8843e-09	6.285e-07	4.3458e-07	1.0615e-08	1.2443e-07	1.7216e-07	5.1073e-09	6.0854e-08	6.9416e-08	5.1208e-09	1.8013e-07	1.6951e-06	2.6017e-08	5.59e-08	6.27e-08	4.9e-09	6.212e-08	7.6637e-08	4.664e-09	4.3846e-08	1.044e-07	5.0333e-09
0.97862	1.0812e-07	1.5065e-07	5.2695e-09	5.8595e-08	4.8169e-08	4.2118e-09	9.7181e-08	1.3634e-07	5.4792e-09	6.7552e-08	9.011e-08	4.839e-09	6.361e-08	2.1952e-07	5.2379e-09	3.1302e-07	1.5737e-06	1.6137e-08	6.9463e-08	8.7397e-08	4.7789e-09	1.3795e-08	9.8695e-09	1.2166e-09	6.6276e-08	1.1637e-07	5.0831e-09	5.7269e-08	7.1471e-08	4.8071e-09	1.7448e-07	2.7606e-07	5.2424e-09	3.2556e-07	3.6213e-07	7.8231e-09	1.0758e-07	1.4496e-07	4.4222e-09	7.4688e-08	9.8371e-08	5.2763e-09	4.0348e-07	5.7123e-07	1.3829e-08	5.15e-08	4.73e-08	4.1e-09	1.2775e-07	1.4848e-07	4.9142e-09	3.8135e-08	9.4977e-08	4.6528e-09
0.98103	7.5047e-08	1.6489e-07	7.6511e-09	6.7167e-08	1.0665e-07	6.7377e-09	8.5902e-08	1.0059e-07	6.8887e-09	6.2113e-08	1.1277e-07	6.2444e-09	6.8046e-08	1.347e-07	5.8744e-09	5.6833e-08	7.0736e-08	1.2589e-08	8.2353e-08	2.5048e-07	8.3575e-09	1.1908e-08	1.3359e-08	1.1287e-09	1.4558e-07	7.1078e-07	1.1132e-08	5.2833e-08	8.9512e-08	6.1147e-09	9.913e-08	2.2313e-07	7.7284e-09	9.6891e-07	3.3045e-06	2.8283e-08	1.1199e-07	1.4167e-07	5.529e-09	7.276e-08	1.38e-07	7.1654e-09	5.5249e-08	5.4977e-07	2.1594e-08	6.01e-08	7.21e-08	5.88e-09	8.1512e-08	1.4666e-07	7.5831e-09	4.007e-08	7.3236e-08	6.0059e-09
0.98331	7.8372e-08	2.4675e-07	9.5154e-09	6.7374e-08	1.6639e-07	8.8312e-09	9.1844e-08	9.0498e-08	6.7314e-09	5.7713e-08	1.287e-07	6.6628e-09	7.1966e-08	2.0378e-07	5.9463e-09	1.6791e-07	1.9012e-06	4.5959e-08	8.0711e-08	3.8319e-07	1.0201e-08	1.3025e-08	1.7253e-08	1.2679e-09	1.2501e-07	9.154e-07	1.4517e-08	4.9381e-08	1.0902e-07	6.4834e-09	9.1887e-08	3.8338e-07	1.037e-08	7.8757e-07	3.8037e-06	3.9735e-08	1.1009e-07	1.717e-07	6.0468e-09	7.1479e-08	1.9933e-07	7.4946e-09	2.7461e-07	4.4082e-07	1.4222e-08	6.89e-08	1.01e-07	6.28e-09	6.9411e-08	2.3978e-07	9.7535e-09	4.1342e-08	1.0108e-07	6.6331e-09
0.98544	1.1343e-07	1.0829e-07	4.1111e-09	6.2648e-08	6.9386e-08	4.4156e-09	6.292e-08	7.4682e-08	4.9195e-09	5.7357e-08	7.1564e-08	3.8852e-09	6.1791e-08	1.6735e-07	4.1487e-09	6.4413e-07	9.6573e-07	4.006e-09	6.7561e-08	9.9456e-08	4.25e-09	4.0602e-08	2.5327e-08	1.1789e-09	6.9599e-08	1.7073e-07	4.9132e-09	4.9719e-08	6.0174e-08	3.6e-09	1.0939e-07	1.2778e-07	4.5966e-09	3.0515e-07	5.7289e-07	9.5931e-09	1.0571e-07	1.2918e-07	3.6391e-09	7.0499e-08	8.635e-08	4.1784e-09	1.4895e-07	3.4349e-07	1.4425e-08	7.16e-08	1.32e-07	5.63e-09	7.6787e-08	1.0409e-07	1.1003e-08	3.8779e-08	7.7601e-08	3.9972e-09
0.98743	6.1656e-08	1.1682e-07	3.4911e-09	5.8034e-08	1.2829e-07	4.8621e-09	7.8572e-08	1.3214e-07	5.2047e-09	5.2706e-08	8.2895e-08	3.9956e-09	5.9953e-08	1.2727e-07	4.327e-09	6.2856e-08	1.5737e-06	5.1225e-09	5.9908e-08	8.883e-08	3.7858e-09	3.2583e-08	1.2195e-07	2.5032e-09	5.3258e-08	8.3519e-08	3.6702e-09	4.8482e-08	9.4211e-08	4.2209e-09	4.8273e-07	7.8669e-08	6.3746e-09	1.4021e-07	2.1213e-07	4.9944e-09	1.1573e-07	1.9738e-07	4.6557e-09	6.1273e-08	9.7277e-08	4.0995e-09	2.7447e-07	3.6842e-07	4.277e-09	7.05e-08	2.07e-07	7.74e-09	6.5628e-08	1.1065e-07	4.7564e-09	4.1412e-08	1.1931e-07	4.5468e-09
0.98927	5.4818e-08	8.564e-08	3.8144e-09	5.9661e-08	8.7525e-08	4.9442e-09	7.2159e-08	1.3183e-07	5.4903e-09	5.2843e-08	1.0232e-07	4.5207e-09	5.6362e-08	9.2787e-08	4.2005e-09	5.7627e-08	8.3064e-08	8.1518e-09	6.1939e-08	7.0033e-08	4.0682e-09	1.3033e-08	5.5483e-08	1.3583e-09	6.5489e-08	7.0432e-08	4.2686e-09	4.7833e-08	8.6153e-08	4.5851e-09	2.0588e-07	1.2778e-07	1.084e-08	2.668e-07	1.7726e-07	4.8373e-09	1.1397e-07	1.7129e-07	4.793e-09	6.0769e-08	1.0189e-07	4.679e-09	6.6333e-08	1.9319e-07	1.235e-08	6.57e-08	2e-07	7.8e-09	5.8111e-08	7.4545e-08	1.316e-08	3.9674e-08	9.2113e-08	4.5872e-09
0.99097	7.1749e-08	2.238e-07	1.0105e-08	5.71e-08	1.1942e-07	7.6506e-09	6.3571e-08	1.4737e-07	6.35e-09	5.1477e-08	2.2021e-07	9.4784e-09	5.174e-08	9.1856e-08	5.2403e-09	9.3761e-07	7.0736e-08	2.5468e-08	6.0717e-08	1.2834e-07	7.0942e-09	1.1339e-08	3.2412e-08	1.2004e-09	8.3259e-08	1.8407e-07	7.7464e-09	4.6375e-08	1.615e-07	8.1403e-09	5.2154e-08	7.5552e-08	4.678e-09	6.4369e-07	5.7482e-07	1.3169e-08	1.0776e-07	1.7499e-07	7.0873e-09	5.9303e-08	2.7722e-07	1.2082e-08	1.171e-07	6.8128e-08	5.5476e-09	6e-08	3.87e-07	1.83e-08	5.4868e-08	1.3061e-07	2.5252e-08	3.7023e-08	9.6659e-08	6.2592e-09
0.99253	1.054e-07	1.6506e-07	8.2857e-09	5.8345e-08	6.1093e-08	6.1881e-09	5.5701e-08	8.1072e-08	6.0598e-09	5.2498e-08	1.0317e-07	5.8053e-09	5.5789e-08	6.9513e-08	4.6859e-09	6.3425e-08	1.6732e-06	4.8219e-09	6.1685e-08	1.0757e-07	6.7188e-09	1.2049e-08	2.0745e-08	1.2169e-09	6.5038e-08	1.478e-07	7.6465e-09	4.7538e-08	7.8578e-08	5.8367e-09	8.8498e-08	7.7207e-08	5.4377e-09	4.5108e-07	5.3196e-07	1.2253e-08	1.0857e-07	1.001e-07	5.0537e-09	6.1208e-08	1.3017e-07	6.5856e-09	8.1756e-08	7.7913e-07	4.2519e-08	6.45e-08	1.11e-07	7.44e-09	5.431e-08	1.3561e-07	8.9307e-09	3.7155e-08	5.0198e-08	5.2928e-09
0.99394	5.9686e-08	1.021e-07	5.4081e-09	6.458e-08	7.0976e-08	6.2982e-09	5.7325e-08	6.5641e-08	8.0539e-09	5.7442e-08	7.1688e-08	5.191e-09	5.6641e-08	7.4986e-08	5.5336e-09	2.3089e-07	7.3065e-08	1.5041e-08	7.3371e-08	1.0953e-07	5.9324e-09	2.1466e-08	2.6525e-08	1.8682e-09	8.8554e-08	2.4593e-07	6.1697e-09	5.372e-08	6.0329e-08	4.9819e-09	1.4136e-07	3.8535e-07	6.2725e-09	4.9775e-07	1.1529e-06	1.4296e-08	1.1962e-07	9.6619e-08	5.0777e-09	6.7819e-08	8.6968e-08	5.7966e-09	4.0348e-07	8.8729e-08	4.4405e-09	7.78e-08	9.27e-08	6.44e-09	5.8757e-08	9.4985e-08	5.1821e-09	4.1821e-08	4.8495e-08	5.7337e-09
0.9952	1.159e-07	1.6998e-07	8.8858e-09	6.7548e-08	1.3126e-07	1.582e-08	7.2329e-08	1.4179e-07	2.5022e-08	5.9547e-08	1.0253e-07	1.0951e-08	8.2086e-08	1.9784e-07	1.2314e-08	3.839e-07	1.4632e-07	1.5041e-08	7.4289e-08	1.6303e-07	1.1641e-08	3.0861e-08	1.0775e-07	5.4933e-09	8.0715e-08	2.9348e-07	9.7908e-09	5.479e-08	1.0986e-07	1.0249e-08	1.1061e-07	3.0234e-07	8.2884e-09	3.4018e-07	1.3279e-06	1.6309e-08	1.2951e-07	2.0814e-07	1.305e-08	7.3441e-08	1.2818e-07	1.0432e-08	6.5984e-08	1.3181e-07	8.1756e-09	7.88e-08	1.64e-07	1.38e-08	9.1771e-08	1.7264e-07	2.0062e-08	4.636e-08	1.3708e-07	1.3986e-08
0.99631	8.2458e-08	1.4548e-07	8.5831e-09	6.4504e-08	2.201e-07	1.5807e-08	1.0049e-07	4.2881e-07	3.0687e-08	5.689e-08	1.4138e-07	1.1122e-08	6.6829e-08	2.4949e-07	1.5522e-08	1.279e-07	3.5058e-07	5.3818e-09	7.0566e-08	1.8786e-07	1.1084e-08	1.7757e-08	1.7641e-07	7.9908e-09	8.9057e-08	2.6831e-07	1.9554e-08	5.2744e-08	1.735e-07	1.1906e-08	7.7696e-08	1.2694e-07	6.3746e-09	3.7011e-07	9.7278e-07	1.6368e-08	1.2746e-07	4.3626e-07	2.245e-08	6.7943e-08	1.3852e-07	1.027e-08	6.5984e-08	1.2116e-07	5.1379e-08	6.99e-08	2.87e-07	1.81e-08	7.4552e-08	1.5557e-07	1.5555e-08	4.4635e-08	2.9393e-07	1.8607e-08
0.99728	5.434e-08	1.2489e-07	9.4439e-09	6.423e-08	1.4999e-07	1.1521e-08	1.1692e-07	8.3543e-07	4.5347e-08	5.3316e-08	1.316e-07	9.436e-09	7.0646e-08	2.5484e-07	1.454e-08	8.3065e-08	1.2682e-07	6.0601e-09	6.9063e-08	1.8431e-07	1.1071e-08	1.3828e-08	7.343e-08	3.136e-09	1.1249e-07	3.1969e-07	1.0995e-08	5.1995e-08	1.3428e-07	9.5782e-09	6.9232e-08	2.0166e-07	8.6699e-09	8.9682e-07	1.3038e-06	2.8103e-08	1.2885e-07	3.0657e-07	1.4777e-08	6.1279e-08	1.3449e-07	1.03e-08	1.7868e-07	2.1565e-07	2.446e-08	7.74e-08	2.26e-07	1.2e-08	5.5668e-08	1.1529e-07	8.9977e-09	4.4802e-08	2.1324e-07	1.4245e-08
0.99811	8.0782e-08	1.974e-07	1.6776e-08	5.7391e-08	1.3733e-07	1.1369e-08	7.5293e-08	3.8085e-07	2.1787e-08	5.4165e-08	2.6348e-07	2.1881e-08	7.3301e-08	2.7344e-07	1.1544e-08	6.3425e-08	9.5301e-08	1.183e-08	6.6658e-08	1.709e-07	1.3758e-08	1.3404e-08	7.5769e-08	3.2883e-09	7.4936e-08	2.6923e-07	1.2886e-08	4.908e-08	2.2946e-07	1.9211e-08	8.1556e-08	4.1442e-07	1.2159e-08	5.5098e-07	1.1984e-06	2.4491e-08	1.1908e-07	2.7197e-07	1.5523e-08	6.5411e-08	2.9208e-07	2.308e-08	6.6822e-08	2.0874e-07	1.6126e-08	7.12e-08	3.55e-07	1.66e-08	6.6377e-08	1.5392e-07	1.4896e-08	4.3714e-08	1.8182e-07	1.2746e-08
0.99878	6.1129e-08	2.198e-07	1.4537e-08	6.1136e-08	1.0175e-07	8.6727e-09	6.3236e-08	2.2563e-07	1.4644e-08	5.1109e-08	1.6646e-07	1.1398e-08	6.7089e-08	1.8686e-07	8.3299e-09	5.2273e-07	5.8742e-07	3.4137e-09	6.9694e-08	1.5952e-07	1.2063e-08	1.4058e-08	6.6745e-08	2.6972e-09	7.9664e-08	2.4166e-07	1.1589e-08	4.8029e-08	1.4056e-07	9.5423e-09	7.855e-08	2.8614e-07	8.8463e-09	5.7268e-07	1.1302e-06	1.82e-08	1.1362e-07	1.9857e-07	1.0027e-08	6.1769e-08	2.187e-07	1.4034e-08	2.2833e-07	1.0382e-07	5.4403e-09	6.66e-08	1.4e-07	8.64e-09	7.0117e-08	1.9356e-07	1.9949e-08	4.0692e-08	1.2643e-07	9.1e-09
0.99931	5.6739e-08	1.503e-07	7.3833e-09	6.1838e-08	9.1385e-08	8.9983e-09	6.1433e-08	2.382e-07	1.6057e-08	5.1613e-08	8.6357e-08	7.2796e-09	6.8314e-08	1.4796e-07	8.5876e-09	2.8977e-07	7.4033e-07	5.3818e-09	6.59e-08	1.1258e-07	8.5966e-09	1.9931e-08	6.4492e-08	3.2258e-09	7.2319e-08	1.7251e-07	9.0083e-09	4.7858e-08	8.201e-08	6.5033e-09	8.7824e-08	5.0835e-07	1.0575e-08	4.074e-07	7.1306e-07	1.4795e-08	1.1417e-07	1.5138e-07	7.6163e-09	6.07e-08	1.0856e-07	7.7111e-09	1.6151e-07	1.9319e-07	1.2987e-08	6.7e-08	1.22e-07	8.61e-09	6.7365e-08	1.3442e-07	7.4068e-09	4.1053e-08	9.5769e-08	8.452e-09
0.99969	4.9044e-08	8.9775e-08	6.7125e-09	5.8041e-08	8.1733e-08	1.0162e-08	8.1207e-08	1.5782e-07	1.6169e-08	5.0599e-08	7.3173e-08	8.2733e-09	6.4309e-08	1.435e-07	8.965e-09	5.6833e-08	1.0643e-06	1.9094e-08	6.1246e-08	1.0055e-07	8.8669e-09	1.4692e-08	4.2877e-08	3.0059e-09	7.4897e-08	1.8331e-07	8.8554e-09	4.6765e-08	7.3418e-08	6.9983e-09	8.982e-08	1.5938e-07	7.4413e-09	4.8764e-07	6.6334e-07	1.5678e-08	1.1965e-07	1.5474e-07	8.0428e-09	5.891e-08	8.509e-08	8.1991e-09	1.0638e-07	7.4068e-08	1.3088e-08	6.25e-08	1.43e-07	8.72e-09	5.3013e-08	8.5392e-08	9.5617e-09	4.1078e-08	9.3345e-08	8.9498e-09
0.99992	5.8252e-08	9.4034e-08	7.0929e-09	5.4717e-08	6.8655e-08	7.966e-09	9.1955e-08	1.8909e-07	1.1278e-08	5.1574e-08	1.0569e-07	7.1487e-09	1.2128e-07	2.2424e-07	9.506e-09	6.3425e-08	2.4983e-06	6.3992e-09	6.0213e-08	9.5662e-08	8.0958e-09	1.3618e-08	2.6784e-08	1.7313e-09	6.5211e-08	1.8006e-07	8.4296e-09	4.7144e-08	9.7304e-08	6.7234e-09	3.7188e-07	2.327e-07	7.7379e-09	4.2105e-07	8.0196e-07	2.0994e-08	1.2399e-07	2.2421e-07	7.5022e-09	5.791e-08	1.0795e-07	7.7105e-09	6.5955e-08	9.9293e-07	3.1185e-08	6e-08	1.05e-07	7.75e-09	5.711e-08	8.2937e-08	1.0145e-08	4.4253e-08	1.4152e-07	8.2668e-09
1	5.9655e-08	1.4268e-07	7.3113e-09	5.8827e-08	1.0094e-07	6.882e-09	7.8415e-08	4.0548e-07	1.3849e-08	5.0689e-08	1.4078e-07	6.9082e-09	1.0625e-07	8.5312e-07	1.3995e-08	6.4971e-08	3.2408e-07	4.8219e-09	6.6335e-08	1.2675e-07	7.4987e-09	1.352e-08	4.0969e-08	1.8221e-09	8.3412e-08	2.1777e-07	7.87e-09	4.7488e-08	1.5387e-07	6.6847e-09	7.8704e-07	2.4785e-06	1.6968e-08	7.92e-07	1.0903e-06	1.9783e-08	1.2431e-07	4.6549e-07	9.3109e-09	5.7594e-08	1.3676e-07	7.1305e-09	5.8816e-08	2.6843e-07	1.2799e-08	5.93e-08	1.28e-07	7.05e-09	6.3728e-08	1.2751e-07	7.0257e-09	5.1261e-08	3.8468e-07	9.1816e-09
0.99993	5.6972e-08	1.5279e-07	7.421e-09	5.5315e-08	9.4677e-08	1.0676e-08	7.3263e-08	3.0544e-07	1.812e-08	4.917e-08	1.2665e-07	8.6602e-09	8.1731e-08	6.3852e-07	1.6217e-08	7.0319e-08	1.6487e-06	5.3147e-09	6.2179e-08	1.4046e-07	9.2811e-09	1.1958e-08	4.1515e-08	2.9474e-09	7.4181e-08	2.4961e-07	8.659e-09	4.9698e-08	1.3708e-07	8.1302e-09	4.3777e-07	8.5223e-07	9.3656e-09	4.4775e-07	9.6502e-07	1.8442e-08	1.4651e-07	3.5809e-07	1.0604e-08	5.6549e-08	1.3425e-07	8.9415e-09	1.0638e-07	1.0367e-07	8.3735e-08	5.61e-08	1.04e-07	9.71e-09	6.0609e-08	1.4317e-07	7.1355e-09	4.5891e-08	2.9828e-07	1.1452e-08
0.99972	4.9501e-08	1.5906e-07	7.3739e-09	5.3629e-08	7.5078e-08	9.0137e-09	6.69e-08	2.2232e-07	1.4632e-08	4.8358e-08	1.1564e-07	8.0894e-09	8.0704e-08	3.06e-07	9.9245e-09	5.5637e-08	1.6487e-06	6.3992e-09	6.0383e-08	1.3307e-07	8.7072e-09	1.8679e-08	3.3233e-08	2.3717e-09	7.6478e-08	2.4024e-07	1.296e-08	4.4394e-08	1.0104e-07	7.0983e-09	4.4816e-07	9.5135e-07	6.1803e-09	4.5582e-07	9.1272e-07	2.0175e-08	1.1125e-07	2.1453e-07	8.1688e-09	5.4957e-08	1.3933e-07	8.2217e-09	5.6546e-08	1.6549e-07	1.0011e-08	5.56e-08	7.53e-08	8.51e-09	5.1103e-08	1.3536e-07	7.1815e-09	4.0676e-08	1.5269e-07	9.176e-09
